
================================================================================
       Inexact Proximal Gradient Type Method   (version:0.1 (2021-09-17))  
================================================================================
Problem Summary: Excuted at 2021-10-1 21:41
Dataset:....................................colon_cancer
Data Size:......................................n=62, p=2000
Loss Function:..................................Logistic
Regularizer:....................................Overlapping Group L1
Penalty Parameter:..............................lambda=0.0178
Number of groups:.............................223

Algorithm Parameters:
Termination Conditions: accuracy: 1e-06 | optim scaled: False | time limits:3600.0 | iteration limits:100000
Inexact Strategy: yd: gamma:1.000e-01
Lineserch Parameters: eta:1e-05 | xi:0.5 | beta:1.1
Proximal Stepsize update: heuristic
****************************************************************************************************
   106 3.391e-01 9.161e-01 | 1.334e-02    2 desired 7.585e-01    0 +1.758e-05 +3.345e-05  198    25 |    0   1.000e+00 1.334e-02 |
   107 3.391e-01 1.008e+00 | 1.742e-02    3 desired 9.178e-01    0 +3.862e-05 +6.502e-05  196    27 |    0   1.000e+00 1.742e-02 |
   108 3.390e-01 1.108e+00 | 2.705e-02    2 desired 5.048e-01    1 +3.043e-05 +1.760e-04  195    28 |    1   5.000e-01 1.353e-02 |
   109 3.388e-01 8.868e-01 | 1.249e-02    5 desired 7.391e-01    0 +9.716e-06 +2.791e-05  196    27 |    0   1.000e+00 1.249e-02 |
   110 3.388e-01 9.755e-01 | 1.634e-02    2 desired 8.130e-01    0 +3.555e-05 +5.482e-05  199    24 |    0   1.000e+00 1.634e-02 |
   111 3.387e-01 1.073e+00 | 2.313e-02    3 desired 4.919e-01    1 +4.378e-06 +1.239e-04  197    26 |    1   5.000e-01 1.157e-02 |
   112 3.386e-01 8.584e-01 | 1.057e-02    5 desired 7.201e-01    0 +9.299e-06 +1.899e-05  199    24 |    0   1.000e+00 1.057e-02 |
   113 3.385e-01 9.442e-01 | 1.200e-02    2 desired 7.922e-01    0 +1.970e-05 +2.824e-05  199    24 |    0   1.000e+00 1.200e-02 |
   114 3.384e-01 1.039e+00 | 1.565e-02    4 desired 5.272e-01    1 +7.948e-07 +5.454e-05  200    23 |    0   1.000e+00 1.565e-02 |
   115 3.384e-01 1.143e+00 | 2.193e-02    3 desired 6.379e-01    0 +2.773e-05 +1.197e-04  198    25 |    1   5.000e-01 1.097e-02 |
   116 3.382e-01 9.140e-01 | 1.052e-02    3 desired 7.718e-01    0 +6.531e-06 +2.071e-05  201    22 |    0   1.000e+00 1.052e-02 |
   117 3.381e-01 1.005e+00 | 1.228e-02    2 desired 8.490e-01    0 +3.018e-05 +3.225e-05  200    23 |    0   1.000e+00 1.228e-02 |
   118 3.381e-01 1.106e+00 | 1.642e-02    2 desired 4.670e-01    1 +5.027e-06 +6.467e-05  201    22 |    0   1.000e+00 1.642e-02 |
   119 3.381e-01 1.217e+00 | 2.412e-02    3 desired 5.650e-01    0 +4.289e-05 +1.545e-04  200    23 |    1   5.000e-01 1.206e-02 |
 Iters.   Obj.    alphak   |  aoptim   its.   Flag  Stepsize  baks    Gap       tarGap    #pz  #pnz | baks    stepsize  |dtaken| |
   120 3.379e-01 9.733e-01 | 1.069e-02    4 desired 7.520e-01    0 +3.284e-06 +2.338e-05  201    22 |    0   1.000e+00 1.069e-02 |
   121 3.379e-01 1.071e+00 | 1.320e-02    4 desired 5.005e-01    1 +1.219e-06 +4.026e-05  201    22 |    0   1.000e+00 1.320e-02 |
   122 3.378e-01 1.178e+00 | 1.845e-02    3 desired 6.056e-01    0 +1.121e-05 +8.742e-05  202    21 |    1   5.000e-01 9.224e-03 |
   123 3.377e-01 9.421e-01 | 8.548e-03    3 desired 7.328e-01    0 +7.596e-06 +1.430e-05  201    22 |    0   1.000e+00 8.548e-03 |
